Name,team,Attempts,Attempts per Game,Total Yards,Yards Per Carry,Yards Per Game,TDS
Nathan Poole,DEN,"
									
										
										
											
												
												
													
														
														
															4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															12
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.0
														
													
												
											
										
									
								"
Ron Wolfley,STL,"
									
										
										
											
												
												
													
														
														
															24
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															64
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.0
														
													
												
											
										
									
								"
Perry Harrington,STL,"
									
										
										
											
												
												
													
														
														
															7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															42
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															6.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.8
														
													
												
											
										
									
								"
E.J. Jones,KC,"
									
										
										
											
												
												
													
														
														
															12
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															19
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.8
														
													
												
											
										
									
								"
Harlan Huckleby,GB,"
									
										
										
											
												
												
													
														
														
															8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															41
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															5.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.7
														
													
												
											
										
									
								"
Todd Spencer,PIT,"
									
										
										
											
												
												
													
														
														
															13
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															56
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.5
														
													
												
											
										
									
								"
Bill Johnson,CIN,"
									
										
										
											
												
												
													
														
														
															8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															44
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															5.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.4
														
													
												
											
										
									
								"
Todd Fowler,DAL,"
									
										
										
											
												
												
													
														
														
															7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															25
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.1
														
													
												
											
										
									
								"
Ken Jenkins,WAS,"
									
										
										
											
												
												
													
														
														
															2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															39
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															19.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.0
														
													
												
											
										
									
								"
Hubie Oliver,PHI,"
									
										
										
											
												
												
													
														
														
															1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.0
														
													
												
											
										
									
								"
Anthony Steels,BUF,"
									
										
										
											
												
												
													
														
														
															4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															26
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															6.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.9
														
													
												
											
										
									
								"
Robert Lavette,DAL,"
									
										
										
											
												
												
													
														
														
															13
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															34
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.8
														
													
												
											
										
									
								"
Rick Kane,DET,"
									
										
										
											
												
												
													
														
														
															11
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															44
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.8
														
													
												
											
										
									
								"
Bill Ring,SF,"
									
										
										
											
												
												
													
														
														
															8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															23
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.3
														
													
												
											
										
									
								"
Anthony Hutchison,BUF,"
									
										
										
											
												
												
													
														
														
															2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															11
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															5.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.2
														
													
												
											
										
									
								"
Derrick Jensen,RAI,"
									
										
										
											
												
												
													
														
														
															16
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															35
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.2
														
													
												
											
										
									
								"
Eric Lane,SEA,"
									
										
										
											
												
												
													
														
														
															14
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															32
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.0
														
													
												
											
										
									
								"
Andre Hardy,SEA,"
									
										
										
											
												
												
													
														
														
															5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.7
														
													
												
											
										
									
								"
Booker Moore,BUF,"
									
										
										
											
												
												
													
														
														
															15
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															23
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.4
														
													
												
											
										
									
								"
Mike Meade,DET,"
									
										
										
											
												
												
													
														
														
															3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															18
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															6.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.1
														
													
												
											
										
									
								"
Steve Morse,PIT,"
									
										
										
											
												
												
													
														
														
															8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															17
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.1
														
													
												
											
										
									
								"
John Williams,SEA,"
									
										
										
											
												
												
													
														
														
															1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.0
														
													
												
											
										
									
								"
Major Everett,PHI,"
									
										
										
											
												
												
													
														
														
															4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															13
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.9
														
													
												
											
										
									
								"
Earl Cooper,SF,"
									
										
										
											
												
												
													
														
														
															2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															12
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															6.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.8
														
													
												
											
										
									
								"
Johnny Davis,CLE,"
									
										
										
											
												
												
													
														
														
															4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															9
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.6
														
													
												
											
										
									
								"
Lee Rouson,NYG,"
									
										
										
											
												
												
													
														
														
															1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.5
														
													
												
											
										
									
								"
Otis Wonsley,WAS,"
									
										
										
											
												
												
													
														
														
															4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															8
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.5
														
													
												
											
										
									
								"
Bobby Fowler,NO,"
									
										
										
											
												
												
													
														
														
															2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.4
														
													
												
											
										
									
								"
Adger Armstrong,TB,"
									
										
										
											
												
												
													
														
														
															2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															6
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															3.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.4
														
													
												
											
										
									
								"
Randy Love,STL,"
									
										
										
											
												
												
													
														
														
															1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															4.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.3
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.3
														
													
												
											
										
									
								"
A.J. Jones,DET,"
									
										
										
											
												
												
													
														
														
															1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															2.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.2
														
													
												
											
										
									
								"
Steve Strachan,RAI,"
									
										
										
											
												
												
													
														
														
															2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.5
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.2
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.2
														
													
												
											
										
									
								"
Dan Doornink,SEA,"
									
										
										
											
												
												
													
														
														
															4
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.7
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.0
														
													
												
											
										
									
								"
James Jones,DAL,"
									
										
										
											
												
												
													
														
														
															1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.1
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.0
														
													
												
											
										
									
								","
									
										
										
											
												
												
													
														
														
															0.0
														
													
												
											
										
									
								"
